Episode,Reward,Mean Reward (last 100),Epsilon,Loss,Q-value
0,0,0.0,0.9,0.0,0.0
1,1,0.5,0.8999,0.0,0.0
2,0,0.3333333333333333,0.8998,0.0,0.0
3,1,0.5,0.8997,0.0,0.0
4,1,0.6,0.8996000000000001,0.027406427210995128,0.02541947358154825
5,0,0.5,0.8995000000000001,0.028102268697693944,0.08015400776639581
6,0,0.42857142857142855,0.8994,0.017844609417287365,0.11285662331751414
7,1,0.5,0.8993,0.013627299905887671,0.11349734770400184
8,0,0.4444444444444444,0.8992,0.01043936809790986,0.12342415537152972
9,1,0.5,0.8991,0.007387129080598243,0.11289770249277353
10,0,0.45454545454545453,0.899,0.0064161122510475775,0.10845884787184852
11,1,0.5,0.8989,0.00839668810034969,0.12076457164117269
12,1,0.5384615384615384,0.8988,0.007908894048471535,0.13138205664498465
13,0,0.5,0.8987,0.010289219241323215,0.1488310843706131
14,0,0.4666666666666667,0.8986000000000001,0.0031263251190206836,0.12747161835432053
15,1,0.5,0.8985000000000001,0.0013486177886079531,0.10570684168487787
16,1,0.5294117647058824,0.8984,0.008280245853321893,0.14113243775708334
17,0,0.5,0.8983,0.003043000602961651,0.1257734756384577
18,0,0.47368421052631576,0.8982,0.0037543847283814102,0.12294922024011612
19,0,0.45,0.8981,0.0034088146057911217,0.1363711314541953
20,1,0.47619047619047616,0.898,0.0015953566430003516,0.10520705687148231
21,0,0.45454545454545453,0.8979,0.009134235583977508,0.10604782615389143
22,1,0.4782608695652174,0.8978,0.00390286637204034,0.12227299490145274
23,1,0.5,0.8977,0.0036811132865425733,0.10727032806192126
24,0,0.48,0.8976000000000001,0.0016784262510814837,0.106362627020904
25,0,0.46153846153846156,0.8975000000000001,0.003291999738264297,0.11827043018170766
26,1,0.48148148148148145,0.8974,0.00523960605330233,0.12464082028184618
27,1,0.5,0.8973,0.004260739427991211,0.13235785492828914
28,0,0.4827586206896552,0.8972,0.0022453423090545194,0.11714670807123184
29,1,0.5,0.8971,0.004343935662680971,0.12285159421818596
30,0,0.4838709677419355,0.897,0.0037303695072686033,0.12982619128056935
31,1,0.5,0.8969,0.0040849470367122975,0.12298169838530677
32,0,0.48484848484848486,0.8968,0.003553803156440457,0.14533853696452248
33,1,0.5,0.8967,0.005052293243352324,0.10954925278201699
34,1,0.5142857142857142,0.8966000000000001,0.005406059424525925,0.12223017535039357
35,0,0.5,0.8965000000000001,0.004934444208629429,0.16270542038338526
36,0,0.4864864864864865,0.8964,0.001842874734263335,0.1363886616059712
37,0,0.47368421052631576,0.8963,0.002835588679382844,0.12486591935157776
38,1,0.48717948717948717,0.8962,0.0015106073406059295,0.12677325122058392
39,0,0.475,0.8961,0.001216849843331147,0.09503688989207149
40,0,0.4634146341463415,0.896,0.0035881660514860414,0.11696105264127254
41,0,0.4523809523809524,0.8959,0.002808297223444762,0.10782879484551293
42,0,0.4418604651162791,0.8958,0.0012060711908686375,0.09724044320838791
43,1,0.45454545454545453,0.8957,0.0020913440312142484,0.11819406971335411
44,0,0.4444444444444444,0.8956000000000001,0.0037102217652968,0.10121160000562668
45,0,0.43478260869565216,0.8955000000000001,0.0015691991596083557,0.08379666454025678
46,1,0.44680851063829785,0.8954,0.001400735553553594,0.11196183732577733
47,0,0.4375,0.8953,0.0032245597831206396,0.12183118797838688
48,1,0.4489795918367347,0.8952,0.005053759510961494,0.10355118874992643
49,0,0.44,0.8951,0.0028475234867073596,0.10544613695570401
50,0,0.43137254901960786,0.895,0.0037585383231219438,0.11844607549054283
51,0,0.4230769230769231,0.8949,0.0009853824948160245,0.09608349629810878
52,0,0.41509433962264153,0.8948,0.002498875714081805,0.10349579900503159
53,0,0.4074074074074074,0.8947,0.0014624760245039528,0.12332163006067276
54,0,0.4,0.8946000000000001,0.0008801892566095505,0.09605833675180163
55,0,0.39285714285714285,0.8945000000000001,0.0009516783279000915,0.11177728644439153
56,1,0.40350877192982454,0.8944,0.0025476427773745464,0.1183131571326937
57,0,0.39655172413793105,0.8943,0.0026517087327582495,0.11897017061710358
58,1,0.4067796610169492,0.8942,0.001994834206665733,0.11453362235001155
59,0,0.4,0.8941,0.001692016128799878,0.09382584877312183
60,0,0.39344262295081966,0.894,0.002582177145606173,0.13893751055002213
61,1,0.4032258064516129,0.8939,0.0008558053897494185,0.09495795943907329
62,0,0.3968253968253968,0.8938,0.001295060491732632,0.08981123235490587
63,1,0.40625,0.8937,0.0017150418924367322,0.0900828582899911
64,0,0.4,0.8936000000000001,0.0011945064927983498,0.10954876776252474
65,0,0.3939393939393939,0.8935000000000001,0.0009527815522492997,0.11349726415106229
66,1,0.40298507462686567,0.8934,0.004558588419968146,0.12047841586172581
67,0,0.39705882352941174,0.8933,0.00253749340273706,0.09783490693994931
68,0,0.391304347826087,0.8932,0.0024418046086793765,0.11861625500023365
69,1,0.4,0.8931,0.002516422842745669,0.09896891750395298
70,1,0.4084507042253521,0.893,0.0011024253659083375,0.10961683733122689
71,0,0.4027777777777778,0.8929,0.0004878510080743581,0.08416585837091718
72,1,0.410958904109589,0.8928,0.007844338164431974,0.1027503279703004
73,0,0.40540540540540543,0.8927,0.0032841391761654188,0.13885326151336944
74,0,0.4,0.8926000000000001,0.0014461695183334605,0.10775713409696307
75,1,0.40789473684210525,0.8925000000000001,0.0014532525965478271,0.08335860392877034
76,0,0.4025974025974026,0.8924,0.0011091583965026075,0.11925995163619518
77,1,0.41025641025641024,0.8923,0.0018260218857903965,0.10414473339915276
78,0,0.4050632911392405,0.8922,0.0015955312137521105,0.09474989771842957
79,1,0.4125,0.8921,0.002741221450768145,0.1201786037002291
80,0,0.4074074074074074,0.892,0.003678569865379749,0.11001008323260716
81,1,0.4146341463414634,0.8919,0.0035879780895941493,0.1001248647059713
82,0,0.40963855421686746,0.8918,0.0008292229140351992,0.08927233750000596
83,1,0.4166666666666667,0.8917,0.0015490208710876427,0.09999041099633489
84,1,0.4235294117647059,0.8916000000000001,0.005946600709908775,0.12348694034985133
85,0,0.4186046511627907,0.8915000000000001,0.00500060642038339,0.11061250737735204
86,0,0.41379310344827586,0.8914,0.001988280186196789,0.113481973297894
87,1,0.42045454545454547,0.8913,0.0015619485306420497,0.12019310519099236
88,0,0.4157303370786517,0.8912,0.0015078245269251056,0.13559104781597853
89,0,0.4111111111111111,0.8911,0.0029561848246625493,0.10829748106854302
90,0,0.4065934065934066,0.891,0.0020944158313795924,0.10701060401541847
91,1,0.41304347826086957,0.8909,0.0030683795630466193,0.14184594806283712
92,0,0.40860215053763443,0.8908,0.002915934026532341,0.130173671990633
93,1,0.4148936170212766,0.8907,0.001533354665817959,0.1198070916746344
94,0,0.4105263157894737,0.8906000000000001,0.0023093489539210816,0.1191892469567912
95,0,0.40625,0.8905000000000001,0.0026490636352848795,0.10621502782617297
96,0,0.4020618556701031,0.8904,0.00222715792915551,0.11731936410069466
97,0,0.3979591836734694,0.8903,0.0007293848445572491,0.116644629410335
98,0,0.3939393939393939,0.8902,0.0008432968960343194,0.10752343918595995
99,0,0.39,0.8901,0.0011039916971640196,0.09040243551135063
100,1,0.4,0.89,0.0007501684140152065,0.10762498388066888
101,1,0.4,0.8899,0.0009764331334736198,0.10545792749949864
102,1,0.41,0.8898,0.0009045264700294606,0.13330428515161788
103,0,0.4,0.8897,0.0005759982200938144,0.08189664461783
104,0,0.39,0.8896000000000001,0.001905292530344533,0.11159511762005943
105,0,0.39,0.8895000000000001,0.002423895635729423,0.11799874668940902
106,1,0.4,0.8894,0.0007505351220191057,0.11128118261694908
107,1,0.4,0.8893,0.0007607217495595771,0.09258268773555756
108,1,0.41,0.8892,0.0030124787923081647,0.12625069809811457
109,1,0.41,0.8891,0.002023215704996671,0.14296775417668478
110,1,0.42,0.889,0.00037576161308347115,0.10295773616858891
111,0,0.41,0.8889,0.0022627403502286014,0.116316699555942
112,1,0.41,0.8888,0.003954666760234561,0.12007321896297592
113,1,0.42,0.8887,0.004345000763091126,0.1404859232051032
114,1,0.43,0.8886000000000001,0.002570195946775909,0.09400983580521174
115,1,0.43,0.8885000000000001,0.0017895867453522182,0.11029886560780662
116,0,0.42,0.8884000000000001,0.0031144858148763888,0.13422088231891394
117,1,0.43,0.8883,0.0032991403131745756,0.11918838854346957
118,1,0.44,0.8882,0.001978183743111523,0.09479024686983653
119,0,0.44,0.8881,0.0017273255258000322,0.09992798311369759
120,0,0.43,0.888,0.0020134214074849816,0.08663200374160494
121,0,0.43,0.8879,0.0008315034896700776,0.1005994448704379
122,0,0.42,0.8878,0.0011626281411736272,0.12368227262049913
123,0,0.41,0.8877,0.0006661136119094278,0.09692070739609855
124,0,0.41,0.8876000000000001,0.001323645591453117,0.08861107219542776
125,1,0.42,0.8875000000000001,0.002307317756016606,0.10960919516427177
126,0,0.41,0.8874,0.0021136505300611524,0.15337888896465302
127,1,0.41,0.8873,0.003737479182226317,0.1305760389992169
128,0,0.41,0.8872,0.004612142685800791,0.10276589968374797
129,1,0.41,0.8871,0.0015996320539021067,0.10066934249230794
130,0,0.41,0.887,0.002707978357648244,0.09181532450020313
131,0,0.4,0.8869,0.0027261536904714173,0.09200477931234571
132,1,0.41,0.8868,0.0013304777385201305,0.1387491188943386
133,1,0.41,0.8867,0.0018743944986324226,0.11436478580747332
134,0,0.4,0.8866,0.0009963202238496807,0.10081098477045695
135,1,0.41,0.8865000000000001,0.0015463921424400593,0.090218578598329
136,0,0.41,0.8864000000000001,0.0009259932890667447,0.1123608723282814
137,0,0.41,0.8863,0.0010751091675566776,0.12011197741542544
138,0,0.4,0.8862,0.001007260039581784,0.11434344840901238
139,0,0.4,0.8861,0.00306736738795215,0.11376431477921349
140,1,0.41,0.886,0.0006017269297444727,0.12233062600716949
141,0,0.41,0.8859,0.0011716418812284246,0.12525626458227634
142,1,0.42,0.8858,0.0015917328146315413,0.12590549746528268
143,0,0.41,0.8857,0.0015053137904033065,0.12132669453110013
144,1,0.42,0.8856,0.0016428333973245962,0.11150931566953659
145,0,0.42,0.8855000000000001,0.0009031277222675271,0.11834179703146219
146,1,0.42,0.8854000000000001,0.0010000858289588774,0.10724594656910215
147,1,0.43,0.8853,0.0013018612290680823,0.09598913292090099
148,0,0.42,0.8852,0.0015678610749697934,0.11023620184924868
149,0,0.42,0.8851,0.0008744885230303875,0.10707693759884153
150,0,0.42,0.885,0.005833096212882083,0.10482381097972393
151,0,0.42,0.8849,0.00358699333446566,0.11703219171613455
152,0,0.42,0.8848,0.0009409372069058008,0.1414292622357607
153,0,0.42,0.8847,0.0009005213006665665,0.11120404515947614
154,0,0.42,0.8846,0.0009816971432883292,0.11386887090546745
155,1,0.43,0.8845000000000001,0.001687497988314135,0.09448743052780628
156,1,0.43,0.8844000000000001,0.0008420483500231057,0.0956424315060888
157,0,0.43,0.8843,0.004006225150078535,0.12195549266678947
158,0,0.42,0.8842,0.0018011701395153068,0.12425955571234226
159,0,0.42,0.8841,0.0016069948718982882,0.11344988005501884
160,1,0.43,0.884,0.0014460372705278651,0.14005632059914724
161,0,0.42,0.8839,0.0012222607786368047,0.12154930510691234
162,0,0.42,0.8838,0.0009815904868446523,0.11750262789428234
163,0,0.41,0.8837,0.0011143150477437302,0.11640895796673638
164,1,0.42,0.8836,0.001361822584710483,0.09922130831650325
165,0,0.42,0.8835000000000001,0.0009792733122594654,0.10486437007784843
166,0,0.41,0.8834000000000001,0.0004711193365177938,0.10758218914270401
167,0,0.41,0.8833,0.0003529340070339718,0.09389790839382581
168,0,0.41,0.8832,0.0014196118900144938,0.10819783061742783
169,1,0.41,0.8831,0.0005367222973810774,0.10155036726168223
170,1,0.41,0.883,0.0005112084805399977,0.10685711460454124
171,1,0.42,0.8829,0.0006319264393823687,0.10675865365192294
172,0,0.41,0.8828,0.0024783560456853593,0.08614826435223222
173,0,0.41,0.8827,0.001324355901618089,0.11396691841738564
174,1,0.42,0.8826,0.0018071384693030268,0.11294770985841751
175,1,0.42,0.8825000000000001,0.004246862522060317,0.1058927487049784
176,0,0.42,0.8824000000000001,0.0013912084486946696,0.09967532800510526
177,0,0.41,0.8823,0.0006736552334457104,0.11668265078748975
178,1,0.42,0.8822,0.0011254948829965933,0.12189238199165889
179,0,0.41,0.8821,0.002614260580490476,0.09792987044368472
180,0,0.41,0.882,0.002967846118346123,0.08863069702472005
181,1,0.41,0.8819,0.0006978706223890185,0.12062499579042196
182,0,0.41,0.8818,0.000554334842793954,0.12235625833272934
183,0,0.4,0.8817,0.005540842281854046,0.1143768025296075
184,0,0.39,0.8816,0.0018061163386196963,0.12764816731214523
185,0,0.39,0.8815000000000001,0.0029022001046022134,0.12437301874160767
186,0,0.39,0.8814000000000001,0.0020078525662289132,0.11694935922111784
187,0,0.38,0.8813,0.0013626988345224942,0.1082712784409523
188,1,0.39,0.8812,0.0016141138330567628,0.09578834008425474
189,1,0.4,0.8811,0.0028688099784111337,0.09828129783272743
190,1,0.41,0.881,0.0048602965003478205,0.12045832936252866
191,0,0.4,0.8809,0.0030524148647340815,0.12970009765454701
192,0,0.4,0.8808,0.0024818527682717623,0.09338173536317688
193,0,0.39,0.8807,0.0011182242721718336,0.07907111463802201
194,0,0.39,0.8806,0.00121119418690796,0.08952448423951864
195,0,0.39,0.8805000000000001,0.0020833950547967106,0.11405095724122864
196,0,0.39,0.8804000000000001,0.0012825825750561698,0.1138535588979721
197,1,0.4,0.8803,0.002764533587781313,0.11466458333390099
198,1,0.41,0.8802,0.0009819397320305662,0.10506255392517362
199,1,0.42,0.8801,0.00046279701382445637,0.09336059959605336
200,0,0.41,0.88,0.001578817846685914,0.09218756960971015
201,0,0.4,0.8799,0.0021912923215755393,0.12541145192725317
202,0,0.39,0.8798,0.0004743977863524508,0.11434980268989291
203,0,0.39,0.8797,0.004121246540307766,0.13861536886543036
204,0,0.39,0.8796,0.0005744710173790476,0.11474333756736346
205,0,0.39,0.8795000000000001,0.000660371218275811,0.10135795814650399
206,0,0.38,0.8794000000000001,0.0030911046196706593,0.09655547248465675
207,0,0.37,0.8793,0.002286004313241897,0.12978324708011416
208,0,0.36,0.8792,0.001129056139948911,0.12547314912080765
209,0,0.35,0.8791,0.0008609391461504856,0.10889870580285788
210,1,0.35,0.879,0.001295125553951948,0.09723988035693765
211,1,0.36,0.8789,0.0025362753450670944,0.10208809801510402
212,0,0.35,0.8788,0.0006328483993586685,0.09884365860904966
213,0,0.34,0.8787,0.0025691727371720064,0.11249080406767982
214,0,0.33,0.8786,0.0015106928676686948,0.10283440817147493
215,0,0.32,0.8785000000000001,0.0007730810357315931,0.07870572526007891
216,1,0.33,0.8784000000000001,0.0011920043055267473,0.09839969234807151
217,0,0.32,0.8783,0.0030155484606179278,0.12898809356348856
218,0,0.31,0.8782,0.0013749596463250263,0.13393710340772355
219,1,0.32,0.8781,0.00048698366195562163,0.09807831581149783
220,0,0.32,0.878,0.002565944556928506,0.11857775439109121
221,0,0.32,0.8779,0.0006117967667315887,0.08134660444089345
222,0,0.32,0.8778,0.001295448883735974,0.10140232741832733
223,1,0.33,0.8777,0.0005320346276026352,0.09595488011837006
224,1,0.34,0.8776,0.003352678010872166,0.09549267483609063
225,0,0.33,0.8775000000000001,0.002449199484544806,0.10115779244474002
226,1,0.34,0.8774000000000001,0.002198969610617496,0.11557797927941595
227,0,0.33,0.8773,0.0019790532660408644,0.09746063780039549
228,0,0.33,0.8772,0.0023095566866686568,0.10072125175169536
229,0,0.32,0.8771,0.0006526818199615393,0.10671416457210268
230,0,0.32,0.877,0.0003659570484160213,0.08832165878266096
231,0,0.32,0.8769,0.002076655074363641,0.0953580162354878
232,1,0.32,0.8768,0.0011863300294083143,0.0986770795924323
233,1,0.32,0.8767,0.0011072375720167266,0.12802547748599732
234,0,0.32,0.8766,0.003100854677541065,0.10691521968692541
235,1,0.32,0.8765000000000001,0.0020210876287559847,0.08962600146021162
236,0,0.32,0.8764000000000001,0.002917147590778768,0.12117805757692882
237,0,0.32,0.8763000000000001,0.0018429834661739214,0.11658510991505214
238,0,0.32,0.8762,0.0008431634716024357,0.11476001196673938
239,0,0.32,0.8761,0.0003203437289422644,0.09357478256736483
240,1,0.32,0.876,0.003202882824552944,0.1021579634398222
241,1,0.33,0.8759,0.0006813469974856291,0.10913016540663582
242,0,0.32,0.8758,0.0003480193471269948,0.10009027432118144
243,1,0.33,0.8757,0.001971119557440813,0.11896776301520211
244,1,0.33,0.8756,0.000859527601278387,0.10503894090652466
245,1,0.34,0.8755000000000001,0.002191491533137326,0.13201855761664255
246,0,0.33,0.8754000000000001,0.0010261559426518424,0.13044733979872294
247,0,0.32,0.8753,0.0008268780761032499,0.08687497675418854
248,1,0.33,0.8752,0.0017714812170847186,0.09981117557202067
249,0,0.33,0.8751,0.0019340267421544663,0.11708424027476992
250,1,0.34,0.875,0.0004693399491121194,0.09714920605931963
251,1,0.35,0.8749,0.0016056585092363612,0.12396577958549772
252,1,0.36,0.8748,0.0006723089380622176,0.0903621284025056
253,1,0.37,0.8747,0.002897981313123767,0.10310123914054461
254,0,0.37,0.8746,0.0018799113542107599,0.12231302367789405
255,0,0.36,0.8745,0.0012776944162656686,0.11283051435436521
256,0,0.35,0.8744000000000001,0.0015204212956762473,0.09565759769507817
257,0,0.35,0.8743000000000001,0.0008581305779184081,0.11761328471558434
258,0,0.35,0.8742,0.0007087645831883752,0.10364884350981031
259,1,0.36,0.8741,0.001004441382974619,0.0994070703163743
260,1,0.36,0.874,0.000368629239216846,0.1085460154073579
261,0,0.36,0.8739,0.0016439383762190118,0.11333624180406332
262,1,0.37,0.8738,0.0002654298150446266,0.09875456243753433
263,0,0.37,0.8737,0.0036077820404898375,0.12019505671092443
264,0,0.36,0.8736,0.003001423178440226,0.11288791682038989
265,0,0.36,0.8735,0.0025144098326563835,0.1150433240192277
266,1,0.37,0.8734000000000001,0.0011845883730399822,0.11012560554913112
267,0,0.37,0.8733,0.0009684737779025454,0.11100668739527464
268,0,0.37,0.8732,0.0010333510207211865,0.09880828963858741
269,0,0.36,0.8731,0.0007139269416386794,0.09261955214398247
270,1,0.36,0.873,0.0013735673874180065,0.1264204327017069
271,1,0.36,0.8729,0.004151306036874303,0.09931287448853254
272,0,0.36,0.8728,0.002651715318539313,0.11248959175177983
273,0,0.36,0.8727,0.0011310763407631644,0.11635980169687953
274,1,0.36,0.8726,0.0009035825704423976,0.10445827352149147
275,0,0.35,0.8725,0.0014906917640473694,0.11358404438942671
276,0,0.35,0.8724000000000001,0.0006507413891085889,0.10699601005762815
277,0,0.35,0.8723000000000001,0.0016126559182469333,0.12130893128258842
278,0,0.34,0.8722,0.0017635373906159657,0.10449095442891121
279,1,0.35,0.8721,0.0006315895079751499,0.08404266368597746
280,0,0.35,0.872,0.0026645138651864336,0.09660988780004638
281,1,0.35,0.8719,0.0009659652257271643,0.10427837393113545
282,1,0.36,0.8718,0.0022979586127413703,0.1123535366994994
283,0,0.36,0.8717,0.002507691260689171,0.0933026522397995
284,0,0.36,0.8716,0.0026563567974205527,0.10048794427088328
285,0,0.36,0.8715,0.0015447503122101938,0.11592648497649602
286,1,0.37,0.8714000000000001,0.0010945951923661465,0.11313857351030622
287,0,0.37,0.8713000000000001,0.0020724945279653184,0.10376144479960203
288,1,0.37,0.8712,0.0007497487635451502,0.12809000802891596
289,0,0.36,0.8711,0.0011304874704884632,0.12359100367341723
290,0,0.35,0.871,0.0006995990734139923,0.09411790315061808
291,1,0.36,0.8709,0.0006795025068900681,0.09228847175836563
292,0,0.36,0.8708,0.0008132485589677734,0.12135664692946843
293,1,0.37,0.8707,0.0009328434825874865,0.11381258921963829
294,0,0.37,0.8706,0.00041691946015427154,0.0877216522182737
295,0,0.37,0.8705,0.001156094405814656,0.12619146518409252
296,1,0.38,0.8704000000000001,0.0025574642017350663,0.11415528080293111
297,0,0.37,0.8703000000000001,0.0021136462746653706,0.08918513357639313
298,0,0.36,0.8702,0.0009580648163267012,0.08893314323254994
299,1,0.36,0.8701,0.0011624769935484178,0.09836245966809136
300,0,0.36,0.87,0.003195637683217813,0.10874910280108452
301,0,0.36,0.8699,0.0012411062988186522,0.09629555472305842
302,1,0.37,0.8698,0.001577176889570962,0.11656976810523442
303,1,0.38,0.8697,0.003702811081893742,0.08781797971044268
304,0,0.38,0.8696,0.0014162419122710293,0.10167692601680756
305,0,0.38,0.8695,0.001965337803994771,0.11172915529459715
306,1,0.39,0.8694000000000001,0.0005209815384919889,0.12185890759740557
307,0,0.39,0.8693000000000001,0.0007319287142308895,0.10187255870550871
308,0,0.39,0.8692,0.0012686270284965368,0.10011716932058334
309,0,0.39,0.8691,0.002812642728843327,0.10378502415759223
310,0,0.38,0.869,0.0007311814032228929,0.09849877229758672
311,0,0.37,0.8689,0.0027938834017342223,0.11442627225603376
312,1,0.38,0.8688,0.001009085521218367,0.10510829303945814
313,1,0.39,0.8687,0.0008562814203157489,0.10418943422181266
314,1,0.4,0.8686,0.0015947654943114945,0.09257351287773677
315,0,0.4,0.8685,0.001969077283450003,0.11564277857542038
316,0,0.39,0.8684000000000001,0.0013679238745680777,0.11995819862931967
317,1,0.4,0.8683000000000001,0.0006312391217631687,0.09176135435700417
318,0,0.4,0.8682,0.0030519438005285338,0.09537789085879922
319,0,0.39,0.8681,0.0013819199812132865,0.12965116742998362
320,0,0.39,0.868,0.004474680213856378,0.10897555468337876
321,0,0.39,0.8679,0.004047758149681613,0.10706252019320216
322,1,0.4,0.8678,0.00160908346047758,0.1290310717054776
323,1,0.4,0.8677,0.0016739713797245973,0.09225707607609886
324,1,0.4,0.8676,0.0017320537424114133,0.11275973170995712
325,0,0.4,0.8675,0.0012481767917051911,0.07958343199321202
326,1,0.4,0.8674000000000001,0.000981758207672101,0.1045086458325386
327,1,0.41,0.8673000000000001,0.0022946709764905143,0.0854324432356017
328,0,0.41,0.8672,0.0039011529206618434,0.10931894928216934
329,1,0.42,0.8671,0.0036425143397147103,0.1282185571534293
330,1,0.43,0.867,0.0022675561558571644,0.0824425695464015
331,0,0.43,0.8669,0.001661838813950973,0.1134573295712471
332,0,0.42,0.8668,0.0012920078339188226,0.1136062081371035
333,1,0.42,0.8667,0.002046399616769382,0.1010959308062281
334,1,0.43,0.8666,0.0016014439784663005,0.11086458216110866
335,0,0.42,0.8665,0.001355526750558056,0.11879296281508037
336,0,0.42,0.8664000000000001,0.0007182056124293013,0.11616091337054968
337,1,0.43,0.8663000000000001,0.0030044620424242957,0.12616346457174846
338,0,0.43,0.8662000000000001,0.0008564922941981681,0.1281451763851302
339,0,0.43,0.8661,0.0009394516569695302,0.10607932188681193
